,index,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,total_sales
27581,27662,245542,Google Phone,1,600,08/18/19 17:48,"596 Park St, San Francisco, CA 94016",600.0
27582,27663,245543,Vareebadd Phone,1,400,08/14/19 06:06,"496 Cedar St, Boston, MA 02215",400.0
27583,27664,245544,iPhone,1,700,08/07/19 06:11,"371 Ridge St, Atlanta, GA 30301",700.0
27584,27665,245545,Lightning Charging Cable,1,14.95,08/06/19 14:15,"441 Highland St, New York City, NY 10001",14.95
27585,27666,245546,Macbook Pro Laptop,1,1700,08/10/19 18:40,"156 Park St, Boston, MA 02215",1700.0
27586,27667,245547,Bose SoundSport Headphones,1,99.99,08/24/19 19:52,"263 Willow St, Los Angeles, CA 90001",99.99
27587,27668,245548,Lightning Charging Cable,1,14.95,08/19/19 22:22,"242 Forest St, New York City, NY 10001",14.95
27588,27669,245549,Lightning Charging Cable,1,14.95,08/28/19 21:02,"908 Chestnut St, Los Angeles, CA 90001",14.95
27589,27670,245550,Wired Headphones,1,11.99,08/13/19 20:16,"256 Forest St, Seattle, WA 98101",11.99
27590,27671,245551,Bose SoundSport Headphones,1,99.99,08/22/19 16:40,"454 Adams St, San Francisco, CA 94016",99.99
27591,27672,245551,Flatscreen TV,1,300,08/22/19 16:40,"454 Adams St, San Francisco, CA 94016",300.0
27592,27673,245552,USB-C Charging Cable,1,11.95,08/30/19 14:14,"380 Lakeview St, Los Angeles, CA 90001",11.95
27593,27674,245553,Bose SoundSport Headphones,1,99.99,08/18/19 22:27,"499 Jackson St, Seattle, WA 98101",99.99
27594,27675,245554,Bose SoundSport Headphones,1,99.99,08/03/19 11:39,"780 Willow St, New York City, NY 10001",99.99
27595,27676,245555,Vareebadd Phone,1,400,08/02/19 11:32,"928 9th St, Seattle, WA 98101",400.0
27596,27677,245556,iPhone,1,700,08/04/19 18:40,"641 4th St, Atlanta, GA 30301",700.0
27597,27678,245557,27in 4K Gaming Monitor,1,389.99,08/21/19 09:59,"329 Church St, Seattle, WA 98101",389.99
27598,27679,245558,AAA Batteries (4-pack),3,2.99,08/07/19 16:33,"691 5th St, San Francisco, CA 94016",8.97
27599,27680,245559,AA Batteries (4-pack),1,3.84,08/11/19 15:05,"565 6th St, Los Angeles, CA 90001",3.84
27600,27681,245560,27in 4K Gaming Monitor,1,389.99,08/04/19 19:40,"969 Johnson St, Boston, MA 02215",389.99
27601,27682,245561,iPhone,1,700,08/17/19 14:27,"445 North St, Los Angeles, CA 90001",700.0
27602,27683,245562,AA Batteries (4-pack),1,3.84,08/03/19 00:43,"529 2nd St, Portland, OR 97035",3.84
27603,27684,245563,AAA Batteries (4-pack),1,2.99,08/11/19 18:09,"444 14th St, New York City, NY 10001",2.99
27604,27685,245564,Google Phone,1,600,08/24/19 22:36,"57 12th St, New York City, NY 10001",600.0
27605,27686,245564,Bose SoundSport Headphones,1,99.99,08/24/19 22:36,"57 12th St, New York City, NY 10001",99.99
27606,27687,245565,27in 4K Gaming Monitor,1,389.99,08/28/19 21:46,"495 2nd St, San Francisco, CA 94016",389.99
27607,27688,245566,Wired Headphones,1,11.99,08/06/19 20:50,"327 North St, Atlanta, GA 30301",11.99
27608,27689,245567,USB-C Charging Cable,1,11.95,08/08/19 18:34,"282 River St, Los Angeles, CA 90001",11.95
27609,27690,245568,AAA Batteries (4-pack),3,2.99,08/26/19 09:17,"134 Church St, New York City, NY 10001",8.97
27610,27691,245569,Flatscreen TV,1,300,08/26/19 08:38,"901 13th St, San Francisco, CA 94016",300.0
27611,27692,245570,AAA Batteries (4-pack),1,2.99,08/31/19 21:55,"797 Meadow St, San Francisco, CA 94016",2.99
27612,27693,245571,iPhone,1,700,08/22/19 21:44,"702 North St, New York City, NY 10001",700.0
27613,27694,245572,Apple Airpods Headphones,1,150,08/08/19 20:11,"217 9th St, Boston, MA 02215",150.0
27614,27695,245573,AAA Batteries (4-pack),1,2.99,08/28/19 16:39,"610 Cherry St, Seattle, WA 98101",2.99
27615,27696,245574,Macbook Pro Laptop,1,1700,08/20/19 17:19,"572 Jackson St, New York City, NY 10001",1700.0
27616,27697,245575,Lightning Charging Cable,1,14.95,08/18/19 00:55,"870 Hill St, Los Angeles, CA 90001",14.95
27617,27698,245576,AAA Batteries (4-pack),2,2.99,08/23/19 08:25,"12 Hill St, San Francisco, CA 94016",5.98
27618,27699,245577,Macbook Pro Laptop,1,1700,08/01/19 22:48,"373 11th St, Austin, TX 73301",1700.0
27619,27700,245578,27in 4K Gaming Monitor,1,389.99,08/27/19 09:17,"291 Elm St, Dallas, TX 75001",389.99
27620,27701,245579,Apple Airpods Headphones,1,150,08/03/19 23:49,"156 Hickory St, Portland, ME 04101",150.0
27621,27702,245580,Wired Headphones,1,11.99,08/03/19 17:44,"760 Church St, Seattle, WA 98101",11.99
27622,27703,245581,Flatscreen TV,1,300,08/22/19 08:53,"604 Washington St, Los Angeles, CA 90001",300.0
27623,27704,245582,AAA Batteries (4-pack),2,2.99,08/21/19 17:29,"207 4th St, Dallas, TX 75001",5.98
27624,27705,245583,USB-C Charging Cable,1,11.95,08/22/19 12:07,"879 Jefferson St, Atlanta, GA 30301",11.95
27625,27706,245584,Apple Airpods Headphones,1,150,08/20/19 19:55,"322 Hill St, Boston, MA 02215",150.0
27626,27707,245585,Lightning Charging Cable,1,14.95,08/10/19 12:11,"820 Madison St, San Francisco, CA 94016",14.95
27627,27708,245586,Apple Airpods Headphones,1,150,08/31/19 22:08,"207 Dogwood St, Seattle, WA 98101",150.0
27628,27709,245587,27in 4K Gaming Monitor,1,389.99,08/14/19 16:18,"34 13th St, Austin, TX 73301",389.99
27629,27710,245588,Wired Headphones,1,11.99,08/04/19 21:39,"199 Pine St, Los Angeles, CA 90001",11.99
27630,27711,245589,AA Batteries (4-pack),1,3.84,08/13/19 05:37,"926 13th St, Boston, MA 02215",3.84
27631,27712,245590,Apple Airpods Headphones,1,150,08/14/19 22:56,"327 Pine St, New York City, NY 10001",150.0
27632,27713,245591,AAA Batteries (4-pack),1,2.99,08/02/19 18:52,"686 6th St, San Francisco, CA 94016",2.99
27633,27714,245592,AAA Batteries (4-pack),1,2.99,08/23/19 21:28,"528 7th St, Boston, MA 02215",2.99
27634,27715,245593,Bose SoundSport Headphones,1,99.99,08/19/19 08:10,"16 6th St, Atlanta, GA 30301",99.99
27635,27716,245594,Bose SoundSport Headphones,1,99.99,08/25/19 22:43,"153 Lakeview St, Portland, OR 97035",99.99
27636,27717,245595,Wired Headphones,1,11.99,08/24/19 18:38,"744 North St, Atlanta, GA 30301",11.99
27637,27718,245596,Bose SoundSport Headphones,1,99.99,08/19/19 10:07,"533 7th St, Los Angeles, CA 90001",99.99
27638,27719,245597,Bose SoundSport Headphones,1,99.99,08/20/19 16:49,"965 Wilson St, Dallas, TX 75001",99.99
27639,27720,245598,Flatscreen TV,1,300,08/31/19 16:45,"86 Maple St, Dallas, TX 75001",300.0
27640,27721,245599,USB-C Charging Cable,1,11.95,08/15/19 14:08,"773 Church St, San Francisco, CA 94016",11.95
27641,27722,245600,Google Phone,1,600,08/04/19 08:53,"389 5th St, Austin, TX 73301",600.0
27642,27723,245600,Bose SoundSport Headphones,1,99.99,08/04/19 08:53,"389 5th St, Austin, TX 73301",99.99
27643,27724,245601,USB-C Charging Cable,1,11.95,08/25/19 09:54,"363 Maple St, New York City, NY 10001",11.95
27644,27725,245602,iPhone,1,700,08/14/19 11:50,"584 Lake St, New York City, NY 10001",700.0
27645,27726,245602,Wired Headphones,1,11.99,08/14/19 11:50,"584 Lake St, New York City, NY 10001",11.99
27646,27727,245603,AAA Batteries (4-pack),1,2.99,08/12/19 19:52,"470 Adams St, San Francisco, CA 94016",2.99
27647,27728,245604,Lightning Charging Cable,1,14.95,08/21/19 09:05,"853 Ridge St, Seattle, WA 98101",14.95
27648,27729,245605,AA Batteries (4-pack),1,3.84,08/03/19 21:18,"406 Wilson St, Boston, MA 02215",3.84
27649,27730,245606,AA Batteries (4-pack),1,3.84,08/23/19 13:51,"318 Lakeview St, Portland, ME 04101",3.84
27650,27731,245607,Lightning Charging Cable,1,14.95,08/01/19 19:33,"75 5th St, Portland, OR 97035",14.95
27651,27732,245608,Wired Headphones,1,11.99,08/07/19 16:00,"976 Highland St, San Francisco, CA 94016",11.99
27652,27733,245609,27in FHD Monitor,1,149.99,08/07/19 22:14,"237 Hickory St, Los Angeles, CA 90001",149.99
27653,27734,245610,Lightning Charging Cable,1,14.95,08/05/19 23:48,"332 Dogwood St, Seattle, WA 98101",14.95
27654,27735,245611,USB-C Charging Cable,1,11.95,08/15/19 11:54,"374 Lake St, Boston, MA 02215",11.95
27655,27736,245612,Wired Headphones,1,11.99,08/29/19 18:48,"85 South St, San Francisco, CA 94016",11.99
27656,27737,245613,27in 4K Gaming Monitor,1,389.99,08/11/19 15:15,"18 Highland St, Seattle, WA 98101",389.99
27657,27738,245614,Wired Headphones,1,11.99,08/29/19 21:30,"830 Adams St, San Francisco, CA 94016",11.99
27658,27739,245615,Google Phone,1,600,08/27/19 11:05,"538 Cedar St, Portland, OR 97035",600.0
27659,27740,245615,USB-C Charging Cable,1,11.95,08/27/19 11:05,"538 Cedar St, Portland, OR 97035",11.95
27660,27741,245616,Wired Headphones,1,11.99,08/18/19 22:45,"157 Willow St, San Francisco, CA 94016",11.99
27661,27742,245617,27in FHD Monitor,1,149.99,08/28/19 18:01,"837 Chestnut St, San Francisco, CA 94016",149.99
27662,27743,245618,27in FHD Monitor,1,149.99,08/30/19 08:30,"6 Sunset St, Portland, OR 97035",149.99
27663,27744,245619,Flatscreen TV,1,300,08/13/19 03:39,"215 13th St, Los Angeles, CA 90001",300.0
27664,27745,245620,ThinkPad Laptop,1,999.99,08/24/19 16:59,"536 Hill St, Seattle, WA 98101",999.99
27665,27746,245621,Lightning Charging Cable,1,14.95,08/09/19 22:33,"564 8th St, Atlanta, GA 30301",14.95
27666,27747,245622,USB-C Charging Cable,1,11.95,08/06/19 11:00,"406 Dogwood St, San Francisco, CA 94016",11.95
27667,27748,245623,Lightning Charging Cable,1,14.95,08/05/19 18:44,"68 Lakeview St, Atlanta, GA 30301",14.95
27668,27749,245624,AAA Batteries (4-pack),1,2.99,08/14/19 14:10,"189 Lake St, San Francisco, CA 94016",2.99
27669,27750,245625,AAA Batteries (4-pack),1,2.99,08/28/19 09:49,"198 Ridge St, Atlanta, GA 30301",2.99
27670,27751,245626,USB-C Charging Cable,2,11.95,08/18/19 11:50,"887 Wilson St, San Francisco, CA 94016",23.9
27671,27752,245627,AAA Batteries (4-pack),1,2.99,08/08/19 04:22,"911 11th St, New York City, NY 10001",2.99
27672,27753,245628,Wired Headphones,1,11.99,08/02/19 21:49,"640 Park St, Portland, OR 97035",11.99
27673,27754,245629,27in 4K Gaming Monitor,1,389.99,08/25/19 18:55,"803 Wilson St, Seattle, WA 98101",389.99
27674,27755,245630,Lightning Charging Cable,1,14.95,08/09/19 13:38,"981 Lakeview St, Portland, OR 97035",14.95
27675,27756,245631,Lightning Charging Cable,1,14.95,08/03/19 11:59,"61 Sunset St, San Francisco, CA 94016",14.95
27676,27757,245632,Lightning Charging Cable,1,14.95,08/13/19 10:38,"658 Jackson St, Portland, OR 97035",14.95
27677,27758,245633,USB-C Charging Cable,1,11.95,08/12/19 16:12,"424 River St, Los Angeles, CA 90001",11.95
27678,27759,245634,Lightning Charging Cable,1,14.95,08/26/19 12:21,"421 7th St, Boston, MA 02215",14.95
27679,27760,245635,Lightning Charging Cable,1,14.95,08/02/19 17:54,"620 5th St, New York City, NY 10001",14.95
27680,27761,245636,Lightning Charging Cable,1,14.95,08/19/19 21:07,"793 12th St, Dallas, TX 75001",14.95
27681,27762,245637,Bose SoundSport Headphones,1,99.99,08/07/19 21:06,"473 Johnson St, Seattle, WA 98101",99.99
27682,27763,245638,AAA Batteries (4-pack),1,2.99,08/20/19 11:31,"724 Dogwood St, Austin, TX 73301",2.99
27683,27764,245639,20in Monitor,1,109.99,08/19/19 12:17,"430 Walnut St, Los Angeles, CA 90001",109.99
27684,27765,245640,USB-C Charging Cable,1,11.95,08/03/19 20:30,"413 North St, Seattle, WA 98101",11.95
27685,27766,245641,34in Ultrawide Monitor,1,379.99,08/15/19 15:37,"777 1st St, San Francisco, CA 94016",379.99
27686,27767,245642,AA Batteries (4-pack),1,3.84,08/21/19 18:33,"681 Chestnut St, Portland, ME 04101",3.84
27687,27768,245643,AA Batteries (4-pack),1,3.84,08/06/19 20:10,"74 8th St, San Francisco, CA 94016",3.84
27688,27769,245644,USB-C Charging Cable,1,11.95,08/10/19 22:03,"70 Forest St, Seattle, WA 98101",11.95
27689,27770,245645,Lightning Charging Cable,1,14.95,08/30/19 18:37,"699 River St, Dallas, TX 75001",14.95
27690,27771,245646,20in Monitor,1,109.99,08/13/19 11:21,"576 Chestnut St, Los Angeles, CA 90001",109.99
27691,27772,245647,27in FHD Monitor,1,149.99,08/01/19 13:18,"894 Highland St, Dallas, TX 75001",149.99
27692,27773,245648,AA Batteries (4-pack),1,3.84,08/04/19 22:48,"858 Main St, Los Angeles, CA 90001",3.84
27693,27774,245649,USB-C Charging Cable,1,11.95,08/12/19 13:01,"697 Lakeview St, San Francisco, CA 94016",11.95
27694,27775,245650,27in FHD Monitor,1,149.99,08/31/19 09:40,"673 5th St, Atlanta, GA 30301",149.99
27695,27776,245651,Lightning Charging Cable,1,14.95,08/27/19 20:02,"779 Hickory St, Los Angeles, CA 90001",14.95
27696,27777,245652,27in 4K Gaming Monitor,1,389.99,08/17/19 12:12,"374 River St, San Francisco, CA 94016",389.99
27697,27778,245653,ThinkPad Laptop,1,999.99,08/14/19 18:01,"986 7th St, San Francisco, CA 94016",999.99
27698,27779,245654,AA Batteries (4-pack),1,3.84,08/08/19 13:55,"867 Center St, San Francisco, CA 94016",3.84
27699,27780,245655,USB-C Charging Cable,1,11.95,08/26/19 15:24,"413 West St, Boston, MA 02215",11.95
27700,27781,245656,AA Batteries (4-pack),1,3.84,08/07/19 19:24,"938 13th St, New York City, NY 10001",3.84
27701,27782,245657,Bose SoundSport Headphones,1,99.99,08/02/19 17:00,"566 Maple St, New York City, NY 10001",99.99
27702,27783,245658,AAA Batteries (4-pack),1,2.99,08/18/19 12:05,"791 4th St, Boston, MA 02215",2.99
27703,27784,245659,USB-C Charging Cable,1,11.95,08/16/19 12:20,"11 Hickory St, Portland, OR 97035",11.95
27704,27785,245660,27in FHD Monitor,1,149.99,08/25/19 22:55,"407 Dogwood St, Atlanta, GA 30301",149.99
27705,27786,245661,Bose SoundSport Headphones,1,99.99,08/23/19 14:53,"572 Center St, San Francisco, CA 94016",99.99
27706,27787,245662,Lightning Charging Cable,1,14.95,08/28/19 15:13,"238 South St, New York City, NY 10001",14.95
27707,27788,245663,Lightning Charging Cable,1,14.95,08/27/19 16:58,"397 Johnson St, Los Angeles, CA 90001",14.95
27708,27789,245664,AAA Batteries (4-pack),1,2.99,08/30/19 21:21,"84 1st St, Atlanta, GA 30301",2.99
27709,27790,245665,AA Batteries (4-pack),1,3.84,08/26/19 18:41,"740 North St, Portland, OR 97035",3.84
27710,27791,245666,Google Phone,1,600,08/03/19 16:20,"643 West St, Boston, MA 02215",600.0
27711,27792,245667,AAA Batteries (4-pack),3,2.99,08/03/19 11:21,"378 Highland St, Austin, TX 73301",8.97
27712,27793,245668,Bose SoundSport Headphones,1,99.99,08/01/19 11:26,"692 Cedar St, Dallas, TX 75001",99.99
27713,27794,245669,Macbook Pro Laptop,1,1700,08/30/19 08:29,"878 Cedar St, San Francisco, CA 94016",1700.0
27714,27795,245670,Vareebadd Phone,1,400,08/03/19 12:52,"536 Spruce St, Boston, MA 02215",400.0
27715,27796,245671,Lightning Charging Cable,1,14.95,08/09/19 10:07,"150 Hill St, Dallas, TX 75001",14.95
27716,27797,245672,AAA Batteries (4-pack),2,2.99,08/12/19 15:53,"243 Pine St, Boston, MA 02215",5.98
27717,27798,245673,Lightning Charging Cable,1,14.95,08/27/19 18:39,"417 Jefferson St, Dallas, TX 75001",14.95
27718,27799,245674,Apple Airpods Headphones,1,150,08/12/19 14:35,"404 Center St, San Francisco, CA 94016",150.0
27719,27800,245675,USB-C Charging Cable,1,11.95,08/27/19 14:27,"63 Hickory St, San Francisco, CA 94016",11.95
27720,27801,245676,USB-C Charging Cable,1,11.95,08/14/19 15:06,"798 Hill St, San Francisco, CA 94016",11.95
27721,27802,245677,AAA Batteries (4-pack),3,2.99,08/01/19 18:31,"273 11th St, Seattle, WA 98101",8.97
27722,27803,245678,USB-C Charging Cable,1,11.95,08/03/19 15:44,"490 13th St, New York City, NY 10001",11.95
27723,27805,245679,AAA Batteries (4-pack),4,2.99,08/22/19 09:34,"255 9th St, Dallas, TX 75001",11.96
27724,27806,245680,Bose SoundSport Headphones,1,99.99,08/09/19 19:54,"962 6th St, Atlanta, GA 30301",99.99
27725,27807,245681,Google Phone,1,600,08/19/19 14:52,"591 14th St, New York City, NY 10001",600.0
27726,27808,245682,27in 4K Gaming Monitor,1,389.99,08/24/19 15:49,"81 South St, Los Angeles, CA 90001",389.99
27727,27809,245683,Lightning Charging Cable,1,14.95,08/24/19 12:53,"229 Dogwood St, Seattle, WA 98101",14.95
27728,27810,245684,AAA Batteries (4-pack),1,2.99,08/01/19 10:52,"190 Center St, San Francisco, CA 94016",2.99
27729,27811,245685,AAA Batteries (4-pack),1,2.99,08/03/19 22:29,"65 Cedar St, San Francisco, CA 94016",2.99
27730,27812,245686,Google Phone,1,600,08/10/19 18:15,"615 River St, San Francisco, CA 94016",600.0
27731,27813,245687,USB-C Charging Cable,1,11.95,08/19/19 18:49,"613 Lakeview St, Portland, OR 97035",11.95
27732,27814,245688,Lightning Charging Cable,1,14.95,08/16/19 09:12,"612 7th St, Portland, OR 97035",14.95
27733,27815,245689,34in Ultrawide Monitor,1,379.99,08/30/19 08:20,"794 11th St, Seattle, WA 98101",379.99
27734,27816,245690,27in 4K Gaming Monitor,1,389.99,08/28/19 22:14,"648 Cherry St, Portland, OR 97035",389.99
27735,27817,245691,AA Batteries (4-pack),1,3.84,08/15/19 21:10,"864 Cedar St, Austin, TX 73301",3.84
27736,27818,245692,Apple Airpods Headphones,1,150,08/24/19 22:37,"902 Forest St, Atlanta, GA 30301",150.0
27737,27819,245693,27in FHD Monitor,1,149.99,08/18/19 14:41,"125 6th St, Dallas, TX 75001",149.99
27738,27820,245694,AA Batteries (4-pack),1,3.84,08/16/19 14:51,"111 11th St, San Francisco, CA 94016",3.84
27739,27821,245695,AAA Batteries (4-pack),2,2.99,08/07/19 09:34,"905 Maple St, Dallas, TX 75001",5.98
27740,27822,245696,Vareebadd Phone,1,400,08/11/19 19:39,"829 Park St, San Francisco, CA 94016",400.0
27741,27823,245697,iPhone,1,700,08/24/19 16:58,"824 Walnut St, Portland, ME 04101",700.0
27742,27824,245697,Lightning Charging Cable,1,14.95,08/24/19 16:58,"824 Walnut St, Portland, ME 04101",14.95
27743,27825,245697,Wired Headphones,1,11.99,08/24/19 16:58,"824 Walnut St, Portland, ME 04101",11.99
27744,27826,245698,Bose SoundSport Headphones,1,99.99,08/04/19 11:01,"990 12th St, San Francisco, CA 94016",99.99
27745,27827,245699,Lightning Charging Cable,1,14.95,08/07/19 23:57,"506 Spruce St, Los Angeles, CA 90001",14.95
27746,27828,245700,Lightning Charging Cable,1,14.95,08/29/19 11:14,"803 Cedar St, Boston, MA 02215",14.95
27747,27829,245701,Google Phone,1,600,08/01/19 23:16,"802 Chestnut St, Atlanta, GA 30301",600.0
27748,27830,245702,AAA Batteries (4-pack),1,2.99,08/26/19 12:07,"292 Washington St, Boston, MA 02215",2.99
27749,27831,245703,20in Monitor,1,109.99,08/12/19 16:20,"780 Hill St, New York City, NY 10001",109.99
27750,27832,245704,Bose SoundSport Headphones,1,99.99,08/22/19 11:58,"960 12th St, San Francisco, CA 94016",99.99
27751,27833,245704,AA Batteries (4-pack),1,3.84,08/22/19 11:58,"960 12th St, San Francisco, CA 94016",3.84
27752,27834,245705,Lightning Charging Cable,1,14.95,08/19/19 11:46,"343 14th St, San Francisco, CA 94016",14.95
27753,27835,245706,USB-C Charging Cable,1,11.95,08/08/19 16:22,"553 Johnson St, Seattle, WA 98101",11.95
27754,27836,245707,USB-C Charging Cable,1,11.95,08/08/19 07:38,"716 Meadow St, Austin, TX 73301",11.95
27755,27837,245708,Wired Headphones,1,11.99,08/07/19 10:43,"319 Cherry St, San Francisco, CA 94016",11.99
27756,27838,245709,Bose SoundSport Headphones,1,99.99,08/23/19 19:35,"732 Highland St, Boston, MA 02215",99.99
27757,27839,245710,Apple Airpods Headphones,1,150,08/25/19 19:11,"110 Chestnut St, San Francisco, CA 94016",150.0
27758,27840,245711,27in FHD Monitor,1,149.99,08/11/19 18:06,"346 Maple St, Los Angeles, CA 90001",149.99
27759,27841,245712,Apple Airpods Headphones,1,150,09/01/19 02:48,"208 Dogwood St, Boston, MA 02215",150.0
27760,27842,245713,Macbook Pro Laptop,1,1700,08/26/19 10:43,"763 Maple St, New York City, NY 10001",1700.0
27761,27843,245714,34in Ultrawide Monitor,1,379.99,08/25/19 06:05,"107 14th St, Boston, MA 02215",379.99
27762,27844,245715,AA Batteries (4-pack),1,3.84,08/08/19 15:44,"948 Hill St, Atlanta, GA 30301",3.84
27763,27845,245716,iPhone,1,700,08/29/19 19:13,"554 Johnson St, Los Angeles, CA 90001",700.0
27764,27846,245717,iPhone,1,700,08/11/19 19:19,"851 Lincoln St, New York City, NY 10001",700.0
27765,27847,245718,Flatscreen TV,1,300,08/29/19 16:32,"507 Hill St, San Francisco, CA 94016",300.0
27766,27848,245719,USB-C Charging Cable,2,11.95,08/25/19 14:24,"22 Walnut St, San Francisco, CA 94016",23.9
27767,27849,245720,AAA Batteries (4-pack),1,2.99,08/21/19 19:39,"455 Forest St, Austin, TX 73301",2.99
27768,27850,245721,AA Batteries (4-pack),3,3.84,08/31/19 07:24,"570 Sunset St, San Francisco, CA 94016",11.52
27769,27851,245722,27in 4K Gaming Monitor,1,389.99,08/05/19 21:53,"927 10th St, Atlanta, GA 30301",389.99
27770,27852,245723,AAA Batteries (4-pack),1,2.99,08/13/19 16:07,"354 North St, Los Angeles, CA 90001",2.99
27771,27853,245724,Lightning Charging Cable,1,14.95,08/17/19 15:06,"171 Hickory St, Boston, MA 02215",14.95
27772,27854,245725,27in 4K Gaming Monitor,1,389.99,08/27/19 21:23,"877 10th St, San Francisco, CA 94016",389.99
